ID,Timestamp,From MAC,To MAC,A,B,C,D,E,F
4215,2025-12-02 11:59:22,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1492,1352,1766,1,0,OK
4214,2025-12-02 11:59:21,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1484,1349,1773,1,0,OK
4213,2025-12-02 11:59:21,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1480,1357,1769,1,0,OK
4212,2025-12-02 11:59:21,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1502,1354,1777,1,0,OK
4211,2025-12-02 11:59:21,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1495,1358,1759,1,0,OK
4210,2025-12-02 11:59:21,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1493,1418,1752,1,0,OK
4209,2025-12-02 11:59:21,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1567,1380,1779,1,0,OK
4208,2025-12-02 11:59:21,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1564,1403,1778,1,0,OK
4207,2025-12-02 11:59:21,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1567,1420,1781,1,0,OK
4206,2025-12-02 11:59:21,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1564,1371,1772,1,0,OK
4205,2025-12-02 11:59:21,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1567,1405,1773,1,0,OK
4204,2025-12-02 11:59:20,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1606,1411,1789,1,0,OK
4203,2025-12-02 11:59:20,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1582,1450,1805,1,0,OK
4202,2025-12-02 11:59:20,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1605,1451,1777,1,0,OK
4201,2025-12-02 11:59:20,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1608,1447,1749,1,0,OK
4200,2025-12-02 11:59:20,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1683,1458,1749,1,0,OK
4199,2025-12-02 11:59:20,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1710,1469,1727,1,0,OK
4198,2025-12-02 11:59:20,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1704,1473,1716,1,0,OK
4197,2025-12-02 11:59:20,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1711,1466,1711,1,0,OK
4196,2025-12-02 11:59:20,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1719,1468,1712,1,0,OK
4195,2025-12-02 11:59:19,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1800,1411,1712,1,0,OK
4194,2025-12-02 11:59:19,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1658,1422,1730,1,0,OK
4193,2025-12-02 11:59:19,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1586,1403,1741,1,0,OK
4192,2025-12-02 11:59:19,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1500,1306,1726,1,0,OK
4191,2025-12-02 11:59:19,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1471,1250,1706,1,0,OK
4190,2025-12-02 11:59:19,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1457,1251,1695,1,0,OK
4189,2025-12-02 11:59:19,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1453,1231,1676,1,0,OK
4188,2025-12-02 11:59:19,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1480,1286,1708,1,0,OK
4187,2025-12-02 11:59:19,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1486,1278,1700,1,0,OK
4186,2025-12-02 11:59:19,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1510,1247,1720,1,0,OK
4185,2025-12-02 11:59:18,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1524,1289,1724,1,0,OK
4184,2025-12-02 11:59:18,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1563,1352,1754,1,0,OK
4183,2025-12-02 11:59:18,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1587,1401,1736,1,0,OK
4182,2025-12-02 11:59:18,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1596,1419,1711,1,0,OK
4181,2025-12-02 11:59:18,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1747,1432,1715,1,0,OK
4180,2025-12-02 11:59:18,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1756,1449,1687,1,0,OK
4179,2025-12-02 11:59:18,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,2842,2764,2755,1,0,OK
4178,2025-12-02 11:59:18,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,2779,2875,2859,1,0,OK
4177,2025-12-02 11:59:18,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1606,1519,1793,1,0,OK
4176,2025-12-02 11:59:18,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1575,1539,1785,1,0,OK
4175,2025-12-02 11:59:17,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1582,1364,1777,1,0,OK
4174,2025-12-02 11:59:17,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1535,1371,1784,1,0,OK
4173,2025-12-02 11:59:17,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1471,1283,1749,1,0,OK
4172,2025-12-02 11:59:17,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1489,1314,1753,1,0,OK
4171,2025-12-02 11:59:17,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1487,1331,1749,1,0,OK
4170,2025-12-02 11:59:17,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1488,1315,1752,1,0,OK
4169,2025-12-02 11:59:17,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1484,1327,1756,1,0,OK
4168,2025-12-02 11:59:17,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1486,1332,1754,1,0,OK
4167,2025-12-02 11:59:17,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1484,1324,1751,1,0,OK
4166,2025-12-02 11:59:16,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1485,1326,1749,1,0,OK
4165,2025-12-02 11:59:16,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1479,1326,1745,1,0,OK
4164,2025-12-02 11:59:16,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1487,1333,1756,1,0,OK
4163,2025-12-02 11:59:16,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1480,1320,1742,1,0,OK
4162,2025-12-02 11:59:16,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1480,1306,1748,1,0,OK
4161,2025-12-02 11:59:16,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1486,1325,1744,1,0,OK
4160,2025-12-02 11:59:16,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1481,1335,1750,1,0,OK
4159,2025-12-02 11:59:16,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1483,1318,1754,1,0,OK
4158,2025-12-02 11:59:16,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1480,1313,1744,1,0,OK
4157,2025-12-02 11:59:16,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1472,1307,1739,1,0,OK
4156,2025-12-02 11:59:15,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1466,1287,1736,1,0,OK
4155,2025-12-02 11:59:15,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1479,1344,1760,1,0,OK
4154,2025-12-02 11:59:15,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1553,1422,1788,1,0,OK
4153,2025-12-02 11:59:15,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1524,1491,1790,1,0,OK
4152,2025-12-02 11:59:15,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1515,1467,1795,1,0,OK
4151,2025-12-02 11:59:15,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1525,1460,1799,1,0,OK
4150,2025-12-02 11:59:15,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1525,1473,1792,1,0,OK
4149,2025-12-02 11:59:15,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1526,1473,1804,1,0,OK
4148,2025-12-02 11:59:15,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1526,1485,1807,1,0,OK
4147,2025-12-02 11:59:14,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1529,1475,1799,1,0,OK
4146,2025-12-02 11:59:14,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1517,1475,1795,1,0,OK
4145,2025-12-02 11:59:14,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1518,1474,1802,1,0,OK
4144,2025-12-02 11:59:14,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1524,1477,1808,1,0,OK
4143,2025-12-02 11:59:14,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1525,1486,1792,1,0,OK
4142,2025-12-02 11:59:14,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1532,1488,1807,1,0,OK
4141,2025-12-02 11:59:14,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1515,1472,1800,1,0,OK
4140,2025-12-02 11:59:14,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1524,1489,1805,1,0,OK
4139,2025-12-02 11:59:14,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1543,1512,1803,1,0,OK
4138,2025-12-02 11:59:14,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1536,1512,1806,1,0,OK
4137,2025-12-02 11:59:13,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1531,1518,1797,1,0,OK
4136,2025-12-02 11:59:13,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1535,1530,1803,1,0,OK
4135,2025-12-02 11:59:13,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1532,1532,1800,1,0,OK
4134,2025-12-02 11:59:13,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1538,1547,1792,1,0,OK
4133,2025-12-02 11:59:13,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1537,1545,1799,1,0,OK
4132,2025-12-02 11:59:13,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1536,1573,1796,1,0,OK
4131,2025-12-02 11:59:13,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1529,1576,1796,1,0,OK
4130,2025-12-02 11:59:13,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1525,1528,1806,1,0,OK
4129,2025-12-02 11:59:13,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1480,1396,1783,1,0,OK
4128,2025-12-02 11:59:12,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1474,1342,1763,1,0,OK
4127,2025-12-02 11:59:12,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1473,1301,1736,1,0,OK
4126,2025-12-02 11:59:12,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1485,1219,1670,1,0,OK
4125,2025-12-02 11:59:12,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1509,1226,1654,1,0,OK
4124,2025-12-02 11:59:12,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1503,1215,1640,1,0,OK
4123,2025-12-02 11:59:12,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1511,1195,1630,1,0,OK
4122,2025-12-02 11:59:12,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1503,1204,1625,1,0,OK
4121,2025-12-02 11:59:12,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1514,1220,1629,1,0,OK
4120,2025-12-02 11:59:12,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1501,1205,1605,1,0,OK
4119,2025-12-02 11:59:11,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1504,1197,1609,0,0,OK
4118,2025-12-02 11:59:11,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1490,1195,1582,0,0,OK
4117,2025-12-02 11:59:11,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1495,1163,1587,0,0,OK
4116,2025-12-02 11:59:11,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1529,1221,1635,0,0,OK
4115,2025-12-02 11:59:11,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1510,1255,1663,0,0,OK
4114,2025-12-02 11:59:11,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1540,1187,1726,0,0,OK
4113,2025-12-02 11:59:11,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1550,1307,1750,0,0,OK
4112,2025-12-02 11:59:11,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1545,1574,1820,0,0,OK
4111,2025-12-02 11:59:11,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1512,1583,1782,0,0,OK
4110,2025-12-02 11:59:11,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1518,1602,1821,0,0,OK
4109,2025-12-02 11:59:10,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1575,1688,1702,0,0,OK
4108,2025-12-02 11:59:10,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1604,1807,1618,0,0,OK
4107,2025-12-02 11:59:10,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1617,1754,1568,0,0,OK
4106,2025-12-02 11:59:10,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1619,1753,1567,0,0,OK
4105,2025-12-02 11:59:10,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1625,1945,1666,0,0,OK
4104,2025-12-02 11:59:10,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1473,1425,1748,0,0,OK
4103,2025-12-02 11:59:10,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1515,1429,1730,0,0,OK
4102,2025-12-02 11:59:10,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1503,885,1510,0,0,OK
4101,2025-12-02 11:59:10,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1497,1258,1713,0,0,OK
4100,2025-12-02 11:59:10,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1474,1237,1668,0,0,OK
4099,2025-12-02 11:59:09,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1473,1175,1582,0,0,OK
4098,2025-12-02 11:59:09,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1454,1110,1522,0,0,OK
4097,2025-12-02 11:59:09,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1455,1140,1483,0,0,OK
4096,2025-12-02 11:59:09,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1472,1140,1442,0,0,OK
4095,2025-12-02 11:59:09,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1458,1176,1406,0,0,OK
4094,2025-12-02 11:59:09,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1458,1163,1395,0,0,OK
4093,2025-12-02 11:59:09,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1466,1213,1458,0,0,OK
4092,2025-12-02 11:59:09,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1458,1176,1476,0,0,OK
4091,2025-12-02 11:59:09,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1458,1169,1519,0,0,OK
4090,2025-12-02 11:59:08,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1478,1217,1598,0,0,OK
4089,2025-12-02 11:59:08,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1474,1191,1571,0,0,OK
4088,2025-12-02 11:59:08,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1576,1250,1601,0,0,OK
4087,2025-12-02 11:59:08,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1546,1228,1598,0,0,OK
4086,2025-12-02 11:59:08,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1495,1167,1564,0,0,OK
4085,2025-12-02 11:59:08,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1465,1159,1566,0,0,OK
4084,2025-12-02 11:59:08,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1475,1167,1579,0,0,OK
4083,2025-12-02 11:59:08,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1475,1219,1617,0,0,OK
4082,2025-12-02 11:59:08,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1495,1209,1631,0,0,OK
4081,2025-12-02 11:59:08,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1501,1293,1688,0,0,OK
4080,2025-12-02 11:59:07,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1513,1265,1698,0,0,OK
4079,2025-12-02 11:59:07,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1508,1320,1733,0,0,OK
4078,2025-12-02 11:59:07,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1555,1342,1788,0,0,OK
4077,2025-12-02 11:59:07,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1560,1623,1784,0,0,OK
4076,2025-12-02 11:59:07,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1566,1562,1777,0,0,OK
4075,2025-12-02 11:59:07,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1567,1528,1777,0,0,OK
4074,2025-12-02 11:59:07,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1633,1494,1820,0,0,OK
4073,2025-12-02 11:59:07,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1579,1547,1772,0,0,OK
4072,2025-12-02 11:59:07,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1510,1664,1759,0,0,OK
4071,2025-12-02 11:59:07,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1562,1656,1735,0,0,OK
4070,2025-12-02 11:59:06,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1562,1663,1742,0,0,OK
4069,2025-12-02 11:59:06,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1560,1669,1727,0,0,OK
4068,2025-12-02 11:59:06,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1518,1723,1711,0,0,OK
4067,2025-12-02 11:59:06,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1560,1692,1705,0,0,OK
4066,2025-12-02 11:59:06,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1560,1714,1687,0,0,OK
4065,2025-12-02 11:59:06,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1556,1736,1698,0,0,OK
4064,2025-12-02 11:59:06,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1559,1725,1696,0,0,OK
4063,2025-12-02 11:59:06,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1562,1733,1693,5,0,OK
4062,2025-12-02 11:59:06,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1545,1714,1705,5,0,OK
4061,2025-12-02 11:59:06,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1517,1715,1730,5,0,OK
4060,2025-12-02 11:59:05,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1518,1638,1761,5,0,OK
4059,2025-12-02 11:59:05,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1509,1588,1759,5,0,OK
4058,2025-12-02 11:59:05,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1505,1603,1818,5,0,OK
4057,2025-12-02 11:59:05,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1510,1529,1807,5,0,OK
4056,2025-12-02 11:59:05,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1474,1398,1780,5,0,OK
4055,2025-12-02 11:59:05,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1453,1323,1749,5,0,OK
4054,2025-12-02 11:59:05,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1447,1297,1725,5,0,OK
4053,2025-12-02 11:59:05,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1449,1254,1700,5,0,OK
4052,2025-12-02 11:59:05,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1440,1249,1683,5,0,OK
4051,2025-12-02 11:59:04,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1436,1229,1667,5,0,OK
4050,2025-12-02 11:59:04,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1451,1237,1681,5,0,OK
4049,2025-12-02 11:59:04,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1434,1223,1646,5,0,OK
4048,2025-12-02 11:59:04,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1442,1222,1651,5,0,OK
4047,2025-12-02 11:59:04,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1431,1215,1611,5,0,OK
4046,2025-12-02 11:59:04,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1434,1212,1603,5,0,OK
4045,2025-12-02 11:59:04,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1445,1222,1609,5,0,OK
4044,2025-12-02 11:59:04,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1444,1207,1598,5,0,OK
4043,2025-12-02 11:59:04,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1452,1216,1606,5,0,OK
4042,2025-12-02 11:59:04,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1450,1202,1603,5,0,OK
4041,2025-12-02 11:59:03,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1443,1205,1584,5,0,OK
4040,2025-12-02 11:59:03,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1445,1198,1584,5,0,OK
4039,2025-12-02 11:59:03,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1451,1213,1585,5,0,OK
4038,2025-12-02 11:59:03,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1449,1204,1575,5,0,OK
4037,2025-12-02 11:59:03,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1452,1188,1569,5,0,OK
4036,2025-12-02 11:59:03,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1458,1190,1554,4,0,OK
4035,2025-12-02 11:59:03,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1470,1188,1574,4,0,OK
4034,2025-12-02 11:59:03,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1502,1185,1592,4,0,OK
4033,2025-12-02 11:59:03,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1451,1186,1567,4,0,OK
4032,2025-12-02 11:59:03,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1448,1256,1654,4,0,OK
4031,2025-12-02 11:59:02,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1437,1275,1692,4,0,OK
4030,2025-12-02 11:59:02,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1414,1357,1731,4,0,OK
4029,2025-12-02 11:59:02,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1464,1415,1761,4,0,OK
4028,2025-12-02 11:59:02,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1459,1504,1733,4,0,OK
4027,2025-12-02 11:59:02,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1504,1751,1727,4,0,OK
4026,2025-12-02 11:59:02,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1509,1743,1669,4,0,OK
4025,2025-12-02 11:59:02,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1524,1749,1617,4,0,OK
4024,2025-12-02 11:59:02,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1600,1808,1607,4,0,OK
4023,2025-12-02 11:59:02,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1599,1787,1530,4,0,OK
4022,2025-12-02 11:59:01,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1616,1760,1476,4,0,OK
4021,2025-12-02 11:59:01,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1644,1820,1499,4,0,OK
4020,2025-12-02 11:59:01,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1781,1771,1509,4,0,OK
4019,2025-12-02 11:59:01,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1620,1945,1562,4,0,OK
4018,2025-12-02 11:59:01,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1706,1662,1553,4,0,OK
4017,2025-12-02 11:59:01,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1755,1635,1608,4,0,OK
4016,2025-12-02 11:59:01,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1752,1601,1611,4,0,OK
4015,2025-12-02 11:59:01,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1733,1606,1585,4,0,OK
4014,2025-12-02 11:59:01,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1710,1591,1615,4,0,OK
4013,2025-12-02 11:59:01,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1718,1633,1625,4,0,OK
4012,2025-12-02 11:59:00,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1792,1664,1630,4,0,OK
4011,2025-12-02 11:59:00,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1676,1570,1697,4,0,OK
4010,2025-12-02 11:59:00,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1415,1383,1679,4,0,OK
4009,2025-12-02 11:59:00,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1042,1277,1611,4,0,OK
4008,2025-12-02 11:59:00,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1240,1369,1605,4,0,OK
4007,2025-12-02 11:59:00,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1219,1352,1608,4,0,OK
4006,2025-12-02 11:59:00,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1264,1380,1610,4,0,OK
4005,2025-12-02 11:59:00,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1192,1353,1613,4,0,OK
4004,2025-12-02 11:59:00,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1203,1352,1608,4,0,OK
4003,2025-12-02 11:58:59,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1241,1351,1623,4,0,OK
4002,2025-12-02 11:58:59,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1265,1379,1611,4,0,OK
4001,2025-12-02 11:58:59,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1238,1350,1643,4,0,OK
4000,2025-12-02 11:58:59,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1296,1376,1683,4,0,OK
3999,2025-12-02 11:58:59,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1406,1370,1746,4,0,OK
3998,2025-12-02 11:58:59,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1450,1415,1764,4,0,OK
3997,2025-12-02 11:58:59,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1618,1478,1749,4,0,OK
3996,2025-12-02 11:58:59,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1643,1544,1659,4,0,OK
3995,2025-12-02 11:58:59,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1662,1563,1602,4,0,OK
3994,2025-12-02 11:58:59,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1768,1614,1542,4,0,OK
3993,2025-12-02 11:58:58,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1768,1618,1540,4,0,OK
3992,2025-12-02 11:58:58,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1753,1625,1538,4,0,OK
3991,2025-12-02 11:58:58,AA:BB:CC:DD:EE:FF,11:22:33:44:55:66,1708,1599,1568,4,0,OK
